id,family_id,surveydate,participant_age,parent_age,parent_latinx,parent_latinx_txt,parent_race,parent_race_txt,parent_racedescribe,parent_sexassigned,parent_female,parent_gender_txt,parent_education,parent_education_txt,employment_status,employment_status_txt,employment_explain,parent_pob_us,parent_pob_other,nativelang_english,nativelang_txt,nativelang_other,primarylang_english,primarylang_txt,primarylang_other,secondlang,secondlang_type,seriousrelationship,bparentrelationship,nonromantic_caregiver,other_caregiver,other_caregiver_txt,marital_status,marital_status_txt,partner_age,partner_educ,partner_educ_txt,partner_educ_describe,partner_employ,partner_employ_txt,partner_employ_describe,partner_pob_us,partner_pob_other,annual_income,annual_income_txt,in_home_partner,in_home_child,in_home_parent_mom,in_home_parent_dad,in_home_spouse_parent,in_home_friend,in_home_otherfam,live_alone,in_home_other,ppl_in_home_describe,child_age_months,child_female,child_latinx,child_latinx_txt,child_race,child_race_txt,child_race_describe,child_pob_us,child_pob_other,current_num_children,firstchi_age_months,firstchi_female,secondchi_age_months,secondchi_female,thirdchi_age_months,thirdchi_female,fourthchi_age_months,fourthchi_female,fifthchi_age_months,fifthchi_female,mp_1_v2,mp_2_v2,mp_3_v2,mp_4_v2,mp_5_v2,mp_6_v2,mp_7_v2,mp_8_v2,mp_9_v2,mp_10_v2,mp_11_v2,mp_12_v2,mp_13_v2,mp_14_v2,mp_15_v2,mp_16_v2,mp_17_v2,mp_18_v2,mp_19_v2,mp_20_v2,anything_toknow,mp_complete,mp_total,mp_negaff,mp_cogcon,mp_bodsen,mp_soccon,cogstim_1,cogstim_2,cogstim_3,cogstim_4,cogstim_5,cogstim_6,cogstim_7,cogstim_8,cogstim_9,cogstim_10,cogstim_11,cogstim_12,cogstim_13,cogstim_14,cogstim_15,cogstim_16,cogstim_17,cogstim_20,cogstim_21,cogstim_22,cogstim_23,cogstim_24,cogstim_26,paryc_1,paryc_2,paryc_3,paryc_4,paryc_5,paryc_6,paryc_7,paryc_8,paryc_9,paryc_10,paryc_11,paryc_12,paryc_13,paryc_14,paryc_15,paryc_16,crpr_warmth_1,crpr_warmth_2,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_12,ps_7,ps_8,ps_9,ps_10,ps_11,ps_13,cogstim_total,paryc_setlim,paryc_suppos,paryc_proact,crpr_warmth,ps_consistency,ps_overreactivity,ps_hosility,pospar_total,prfq_1a,prfq_1b,prfq_1c,prfq_1d,prfq_1e,prfq_1f,prfq_complete,prfq_total
211,86,2020-12-20T12:52:21Z,41,41,0,Not Hispanic or Latinx,6,Other,"3/4 white, 1/4 Japanese",Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,53.98454513888889,0,0,Not Hispanic or Latinx,5,White,,1,,2,79.04955981182796,0,53.98454513888889,0,NA,NA,NA,NA,NA,NA,75,30,100,100,100,80,100,50,50,100,100,100,50,100,100,91,91,100,20,100,,2,81.85,95,40,100,92.4,6,6,6,6,6,6,5,5,6,5,3,4,2,6,4,4,1,5,2,5,3,4,2,2,3,6,6,6,3,2,6,2,3,6,4,6,6,6,6,6,6,100,79,100,15,76,50,81,100,83,0,0,0,27,4.434782608695652,4,5,5,6,64.2,78,0,4.478260869565218,6,4,6,4,6,6,2,5.333333333333333
213,90,2021-01-07T22:39:14Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,2,Employed part time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,37.67561006571087,1,0,Not Hispanic or Latinx,5,White,,1,,4,98.74012619474313,1,74.707868130227,0,74.707868130227,0,37.67561006571087,1,NA,NA,83,22,100,92,94,100,100,100,91,100,100,100,77,80,100,77,94,0,50,100,,2,83,73.8,68,96,94.2,4,5,4,4,5,5,3,5,6,4,1,1,1,6,1,5,0,3,2,5,1,4,3,5,5,5,3,4,6,5,6,5,6,5,3,4,6,4,6,6,6,88,87,87,26,79,54,50,100,100,0,0,16,28,3.391304347826087,4.714285714285714,5.428571428571429,3.5,6,63.2,76.6,5.333333333333333,4.511387163561077,6,4,3,4,4,6,2,4.5
214,91,2020-12-15T08:48:59Z,37,37,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,47.495720952807645,1,0,Not Hispanic or Latinx,5,White,,1,,2,47.495720952807645,1,47.495720952807645,1,NA,NA,NA,NA,NA,NA,50,25,100,83,80,60,100,72,40,86,100,100,40,100,80,70,79,40,40,100,Mae has a twin sister who is quite different in many ways.,2,72.25,67.8,43.4,96,81.8,5,5,6,4,3,6,5,4,6,5,2,2,1,6,5,5,1,1,3,5,4,6,2,6,5,5,5,6,4,5,6,2,3,4,3,2,5,6,6,6,6,100,82,91,13,14,13,42,55,56,64,15,12,16,4,5.142857142857143,4,4.5,6,60.4,36,30.333333333333332,4.380952380952381,4,5,6,4,3,6,2,4.666666666666667
215,92,2020-12-13T20:02:47Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,5,Trade/technical/vocational training,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,2,"Some high school, no diploma",,6,Homemaker,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,62.25275052270012,0,0,Not Hispanic or Latinx,5,White,,1,,4,99.25275052270013,1,62.25275052270012,0,45.25275052270012,1,29.69450887345679,1,NA,NA,50,46,100,60,56,96,80,94,66,76,94,100,65,30,80,100,100,74,42,75,I think Isabella is very smart and Advanced for her age. ,2,74.2,63.2,62.6,76.8,94.2,6,6,6,5,6,6,5,5,6,5,5,4,5,5,4,5,1,4,3,4,5,6,5,5,5,3,4,6,6,6,4,2,5,3,4,3,6,3,4,6,5,79,74,100,8,100,34,72,82,86,8,0,50,29,4.869565217391305,5,3.857142857142857,3.5,5.5,58,74.8,19.333333333333332,4.575569358178054,3,2,3,4,4,3,2,3.1666666666666665
216,93,2020-12-17T21:08:14Z,35,34,0,Not Hispanic or Latinx,2,Asian,,Male,0,Man,8,Graduate degree,1,Employed full time,,0,India,2,Other,Odia,1,English,,1,Odia,0,NA,NA,NA,NA,2,Married/domestic partnership,NA,NA,NA,,NA,NA,,NA,,3,"$15,001-30,000",1,1,0,0,0,0,0,0,0,,55.72935725308642,0,0,Not Hispanic or Latinx,2,Asian,,0,India,1,55.72935725308642,0,NA,NA,NA,NA,NA,NA,NA,NA,50,50,97,85,50,97,100,95,100,99,97,97,97,98,99,94,91,97,8,100,Nothing,2,85.05,76.2,70,98.2,95.8,6,6,6,5,6,5,6,4,6,4,2,6,5,6,4,4,2,6,1,1,5,1,1,6,6,5,4,3,2,3,5,5,6,0,4,3,6,5,6,6,5,50,50,77,50,50,14,50,89,50,0,11,50,61,4.260869565217392,4.142857142857143,4.428571428571429,4.5,5.5,57.6,50.6,20.333333333333332,4.2774327122153215,0,2,5,4,5,6,2,3.6666666666666665
217,94,2020-12-14T14:11:55Z,31,31,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",5,Out of work but not currently looking for work,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,6,Associate degree,,1,Employed full time,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,63.819720293209876,0,0,Not Hispanic or Latinx,5,White,,1,,2,63.819720293209876,0,31.406180928912782,1,NA,NA,NA,NA,NA,NA,25,79,100,31,85,100,99,70,85,86,100,100,50,100,83,100,91,80,28,100,We sometimes discuss whether he has ADHD but do not plan to have him tested unless he seems to be having trouble later in life.,2,79.6,61.4,62.4,96.4,98.2,5,6,5,6,6,5,4,5,6,3,5,3,3,6,6,6,0,6,5,6,5,6,3,5,4,5,4,5,3,3,4,4,6,6,4,3,2,5,6,6,6,80,65,66,28,33,50,77,100,36,35,7,0,79,4.826086956521739,4.142857142857143,4.428571428571429,4.5,6,63.6,59.2,14,4.465838509316771,6,6,6,6,6,6,2,6
219,95,2020-12-13T19:08:51Z,33,33,0,Not Hispanic or Latinx,5,White,,Female,0,Man,5,Trade/technical/vocational training,1,Employed full time,,1,,1,English,,1,English,,0,,0,NA,NA,NA,NA,4,Divorced,NA,NA,NA,,NA,NA,,NA,,4,"30,001-60,000",0,1,0,0,0,0,0,0,0,,63.82659375,0,0,Not Hispanic or Latinx,5,White,,NA,,2,130.95992708333333,0,63.82659375,0,NA,NA,NA,NA,NA,NA,12,53,87,18,37,100,77,75,83,80,92,97,30,69,97,100,93,79,29,100,,2,70.4,45.2,54,86.4,96,4,4,5,2,4,6,6,5,6,4,3,3,1,6,3,5,0,3,3,4,4,5,2,4,5,5,2,3,4,4,5,1,4,6,2,3,5,1,6,2,4,74,77,86,20,17,62,70,80,77,0,0,13,27,3.8260869565217392,3.857142857142857,4.285714285714286,1.5,3,56.8,61.2,4.333333333333333,3.989648033126294,4,4,4,3,4,5,2,4
221,62,2020-12-17T14:01:17Z,33,33,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,51.786140817901234,0,0,Not Hispanic or Latinx,5,White,,1,,2,51.786140817901234,0,20.986140817901234,0,NA,NA,NA,NA,NA,NA,60,75,100,100,75,100,100,75,100,100,100,100,70,100,100,100,100,75,75,100,No,2,90.25,82,79,100,100,6,6,5,1,6,6,6,6,6,5,1,1,3,6,5,5,2,5,3,5,5,5,2,6,5,6,5,5,6,6,3,3,4,5,5,4,5,4,6,6,6,80,70,69,0,42,81,80,90,90,14,0,0,31,4.391304347826087,5.571428571428571,4.285714285714286,4.5,6,50,76.6,4.666666666666667,4.749482401656315,5,3,3,4,4,6,2,4.166666666666667
223,5,2020-12-28T10:14:57Z,37,37,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,2,Other,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,6,Homemaker,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,NA,NA,0,Not Hispanic or Latinx,5,White,,1,,3,113.30409834229391,1,73.20732414874551,1,19.013775761648745,1,NA,NA,NA,NA,50,70,80,50,30,85,50,70,50,60,50,50,50,50,50,70,50,70,35,70,,2,57,52,55,50,71,5,5,5,1,5,0,4,4,6,5,1,0,4,6,4,5,0,5,4,4,6,6,4,5,4,5,5,5,5,4,5,3,4,5,5,2,4,5,5,6,6,63,65,63,18,35,43,65,89,61,0,9,14,25,3.869565217391304,4.714285714285714,4,5,6,46.8,58.6,7.666666666666667,4.194616977225673,6,5,5,5,5,6,2,5.333333333333333
225,96,2020-12-14T12:49:16Z,41,41,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,8,"Greater than $250,000",1,1,0,0,0,0,0,0,0,,51.01723267622461,0,0,Not Hispanic or Latinx,5,White,,1,,2,76.51780709876543,1,51.01723267622461,0,NA,NA,NA,NA,NA,NA,82,62,100,88,91,100,100,82,79,100,100,100,94,100,100,100,100,84,88,100,no,2,92.5,89,81,100,100,5,6,5,4,6,5,6,6,6,4,5,4,4,6,5,5,1,4,4,5,5,5,4,6,6,6,4,5,5,5,4,4,6,6,5,5,5,5,5,6,6,57,57,71,30,59,59,57,91,95,7,0,7,13,4.782608695652174,5.285714285714286,5,5,6,45.6,72.2,4.666666666666667,5.022774327122153,5,5,5,5,5,6,2,5.166666666666667
226,97,2020-12-17T16:36:35Z,31,31,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,5,Out of work but not currently looking for work,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,5,Trade/technical/vocational training,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,43.08684102449224,1,0,Not Hispanic or Latinx,5,White,,1,,2,43.08684102449224,1,1.0545829599761052,1,NA,NA,NA,NA,NA,NA,75,50,100,100,100,100,100,45,35,100,100,100,25,100,100,100,85,100,30,100,,2,82.25,95,37,100,97,3,2,3,0,5,6,5,6,6,3,1,1,2,6,2,5,0,6,6,1,0,6,1,5,2,4,3,3,5,5,4,4,4,5,4,3,6,6,6,6,6,66,65,68,27,18,50,49,66,35,13,13,24,34,3.3043478260869565,3.857142857142857,4.571428571428571,5,6,52,43.6,16.666666666666668,3.910973084886128,6,6,6,5,6,6,2,5.833333333333333
229,63,2020-12-15T19:56:43Z,44,44,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,36.15584042712067,0,0,Not Hispanic or Latinx,5,White,,1,,1,36.15584042712067,0,NA,NA,NA,NA,NA,NA,NA,NA,59,63,97,69,59,100,95,50,74,79,100,100,66,96,100,100,100,58,24,80,"Premature birth, speech therapy, and occupational therapy ",2,78.45,64.8,55.4,98.2,95.4,6,6,6,5,6,6,6,6,6,5,3,5,4,6,5,6,1,6,0,6,6,0,5,6,6,6,4,4,3,5,6,4,6,3,4,5,4,5,6,6,6,0,86,14,10,100,100,100,100,100,0,0,0,26,4.826086956521739,4.857142857142857,4.857142857142857,4.5,6,27.2,100,0,4.846790890269151,5,5,6,5,4,6,2,5.166666666666667
230,94,2020-12-22T13:51:57Z,32,32,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,0,NA,NA,NA,NA,2,Married/domestic partnership,NA,NA,NA,,NA,NA,,NA,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,64.08315300179211,0,0,Not Hispanic or Latinx,5,White,,1,,2,64.08315300179211,0,31.663798163082436,1,NA,NA,NA,NA,NA,NA,50,100,100,100,50,100,75,100,100,100,100,100,50,100,100,100,100,99,50,100,no,2,88.7,79.8,80,95,100,6,6,6,5,6,6,6,5,6,4,6,4,4,6,6,6,3,6,4,6,5,6,5,3,3,5,3,4,3,4,5,5,6,6,6,6,6,6,6,6,6,50,50,100,32,74,62,63,100,28,19,0,0,50,5.3478260869565215,3.5714285714285716,5.714285714285714,6,6,56.4,65.4,6.333333333333333,4.877846790890269,6,6,6,6,6,6,2,6
231,50,2021-01-28T20:29:56Z,40,40,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,9,Other,Doctor of Healthcare Administration,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,48.156584528076465,0,0,Not Hispanic or Latinx,5,White,,1,,1,48.156584528076465,0,NA,NA,NA,NA,NA,NA,NA,NA,100,25,100,100,100,100,100,50,66,100,100,100,66,100,100,100,100,100,50,100,developmental delay,2,87.85,100,51.4,100,100,5,6,4,1,2,6,6,1,6,1,0,0,2,6,5,5,0,0,3,0,0,5,0,6,3,6,0,3,6,6,4,6,6,6,6,4,6,0,4,6,6,100,100,100,0,14,0,50,68,68,7,0,19,0,2.782608695652174,4.285714285714286,5.142857142857143,3,6,60,40,8.666666666666666,4.070393374741201,0,0,0,0,0,6,2,1
233,46,2020-12-21T20:50:38Z,32,32,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,39.57640307646356,1,0,Not Hispanic or Latinx,5,White,,1,,2,39.57640307646356,1,4.350596624850657,0,NA,NA,NA,NA,NA,NA,83,57,100,63,76,71,100,90,89,100,100,100,86,100,100,100,100,100,100,100,,2,90.75,84.4,84.4,100,94.2,6,6,6,6,6,6,6,6,6,6,3,3,4,6,6,6,0,5,5,5,6,6,6,3,4,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,87,81,85,0,34,22,67,90,64,11,0,0,9,5.260869565217392,5,5.857142857142857,6,6,52.4,55.4,3.6666666666666665,5.372670807453416,6,6,5,6,6,6,2,5.833333333333333
234,78,2021-01-30T11:31:04Z,34,34,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,49.72515830346475,1,0,Not Hispanic or Latinx,5,White,,1,,2,49.72515830346475,1,15.402577658303464,0,NA,NA,NA,NA,NA,NA,100,75,100,100,100,100,100,75,50,100,100,100,75,100,100,100,100,100,51,100,,2,91.3,100,65.2,100,100,5,4,6,4,6,4,6,5,6,6,1,3,5,6,6,5,2,6,5,5,5,6,4,4,4,6,4,3,4,4,3,0,6,6,3,3,4,6,6,6,6,50,50,50,32,25,50,66,76,50,2,0,0,50,4.826086956521739,4.142857142857143,4,4.5,6,46.4,53.4,0.6666666666666666,4.3229813664596275,6,6,6,6,5,1,2,5
235,45,2021-01-01T11:39:38Z,28,28,1,Hispanic/Latinx,5,White,,Male,0,Man,6,Associate degree,1,Employed full time,,0,Mexico,2,Other,Spanish,2,Other,Spanish,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,9,Other,My wife is currently working to get her PhD from Vanderbilt. ,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,49.95115666069295,0,1,Hispanic/Latinx,5,White,,1,,1,49.95115666069295,0,NA,NA,NA,NA,NA,NA,NA,NA,50,32,100,11,15,100,86,100,100,100,100,75,30,87,90,100,100,100,30,100,N/A,2,75.3,55.2,58.4,87.6,100,5,6,6,4,4,5,6,6,6,5,5,4,5,6,5,5,0,6,5,5,6,4,5,4,5,5,3,5,6,3,6,5,6,3,4,2,5,6,6,6,6,99,100,97,14,81,27,26,81,84,20,0,19,1,4.956521739130435,4.428571428571429,4.714285714285714,5,6,62.2,59.8,13,4.699792960662526,6,6,6,5,6,1,2,5
236,58,2020-12-23T16:44:50Z,31,31,1,Hispanic/Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,48.345090352449226,1,0,Not Hispanic or Latinx,5,White,,1,,2,48.345090352449226,1,15.570896804062127,0,NA,NA,NA,NA,NA,NA,100,25,100,100,100,100,100,30,40,100,100,100,30,100,100,100,100,100,40,100,,2,83.25,100,33,100,100,5,5,5,4,6,5,5,5,6,6,3,2,5,6,6,5,0,5,4,5,6,5,6,4,6,4,5,5,2,3,4,6,5,4,4,2,3,4,6,6,6,45,67,72,31,81,100,64,99,97,17,2,0,58,4.782608695652174,4.142857142857143,4.285714285714286,4,6,54.6,88.2,6.333333333333333,4.403726708074534,6,5,6,4,4,6,2,5.166666666666667
237,71,2020-12-24T12:59:34Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,52.211011798088414,0,0,Not Hispanic or Latinx,5,White,,1,,2,52.211011798088414,0,27.21101179808841,0,NA,NA,NA,NA,NA,NA,27,27,100,100,100,100,100,50,49,100,100,100,50,50,100,100,100,100,41,100,,2,79.7,85.4,43.4,90,100,6,6,6,4,6,6,6,6,6,6,5,4,5,6,6,5,1,5,6,5,6,6,4,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,66,65,59,28,50,37,80,83,93,0,0,46,19,5.304347826086956,5.571428571428571,6,6,6,47.4,68.6,15.333333333333334,5.625258799171842,6,6,6,6,6,6,2,6
238,98,2021-01-01T17:07:09Z,29,29,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,1,"Single, never married",NA,7,Bachelor's degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,61.152041890681005,0,0,Not Hispanic or Latinx,5,White,,1,,2,95.89397737455197,0,61.152041890681005,0,NA,NA,NA,NA,NA,NA,21,40,100,69,73,100,100,40,25,100,100,100,40,90,100,80,75,80,20,97,,2,72.5,68.6,33,98,90.4,5,5,5,2,4,6,6,5,6,5,3,1,1,6,3,5,0,2,2,4,4,4,5,3,5,5,4,4,2,4,5,3,5,0,6,3,5,2,6,6,6,80,68,67,50,85,37,95,99,98,1,4,5,74,3.869565217391304,3.857142857142857,3.857142857142857,4,6,67.8,82.8,3.3333333333333335,3.8612836438923397,6,3,5,5,5,4,2,4.666666666666667
240,93,2020-12-21T15:38:56Z,31,31,0,Not Hispanic or Latinx,2,Asian,,Female,1,Woman,7,Bachelor's degree,6,Homemaker,,0,India,2,Other,Odia,1,English,,1,Odia,0,NA,NA,NA,NA,2,Married/domestic partnership,NA,NA,NA,,NA,NA,,NA,,3,"$15,001-30,000",1,1,0,0,0,0,0,0,0,,55.85506790123457,0,0,Not Hispanic or Latinx,2,Asian,,0,India,1,55.85506790123457,0,NA,NA,NA,NA,NA,NA,NA,NA,72,89,95,50,91,94,97,90,98,94,95,94,50,78,96,97,98,95,23,96,None. ,2,84.6,80.4,70,92,96,6,6,5,4,2,4,4,4,6,5,2,4,3,6,1,1,4,3,1,0,2,3,0,2,6,5,4,5,3,3,3,4,5,3,6,3,3,3,5,6,6,49,26,50,83,50,50,52,50,50,17,17,0,50,3.3043478260869565,4,3.7142857142857144,4.5,6,51.6,50.4,11.333333333333334,3.6728778467908905,6,4,6,5,6,6,2,5.5
241,91,2020-12-20T19:26:07Z,35,35,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,47.67128397550776,1,0,Not Hispanic or Latinx,5,White,,1,,2,47.67128397550776,1,47.67128397550776,1,NA,NA,NA,NA,NA,NA,100,25,100,100,100,100,100,50,25,100,100,100,25,100,100,100,100,100,5,100,,2,81.5,100,26,100,100,5,6,6,2,4,5,5,6,6,4,2,2,1,6,5,5,0,4,0,5,5,6,4,6,5,5,3,4,3,4,6,2,4,3,4,3,4,2,6,6,6,100,77,100,0,30,50,64,70,50,59,0,0,0,4.086956521739131,4.285714285714286,4,3,6,55.4,52.8,19.666666666666668,4.124223602484472,5,5,5,5,5,6,2,5.166666666666667
242,99,2020-12-21T18:52:10Z,,37,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,6,Associate degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,5,Trade/technical/vocational training,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,56.60600731780167,0,0,Not Hispanic or Latinx,5,White,,1,,1,56.60600731780167,0,NA,NA,NA,NA,NA,NA,NA,NA,50,60,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,50,100,,2,91.75,90,77,100,100,5,6,6,4,6,6,6,5,6,5,3,4,2,6,5,5,1,5,3,5,5,6,3,6,4,6,3,6,5,5,4,3,6,6,3,3,6,4,6,6,6,69,69,79,50,50,30,50,72,50,21,9,5,17,4.695652173913044,5,4.857142857142857,3.5,6,56.8,50.4,11.666666666666666,4.850931677018633,4,3,4,3,4,6,2,4
245,100,2020-12-28T18:18:56Z,33,33,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,3,Self-employed,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,39.89558542413381,1,0,Not Hispanic or Latinx,5,White,,1,,2,39.89558542413381,1,14.895585424133811,1,NA,NA,NA,NA,NA,NA,70,30,100,75,50,100,100,75,67,86,100,100,67,85,81,100,76,75,57,100,,2,79.7,71.2,59.2,93.2,95.2,6,6,6,5,6,6,6,5,6,5,5,6,4,6,6,6,2,4,4,6,6,6,5,4,5,5,5,6,5,5,6,5,5,6,6,4,5,5,6,6,6,77,65,36,30,100,40,37,100,88,2,1,1,38,5.3478260869565215,5,5.285714285714286,5.5,6,49.2,73,1.3333333333333333,5.211180124223603,5,5,4,4,4,6,2,4.666666666666667
246,97,2021-01-11T15:17:13Z,32,32,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,6,Homemaker,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,43.89151471027479,1,0,Not Hispanic or Latinx,5,White,,1,,2,43.89151471027479,1,1.859256645758662,1,NA,NA,NA,NA,NA,NA,25,75,100,100,100,100,100,75,50,100,100,100,75,100,100,100,100,50,25,100,,2,83.75,75,60,100,100,2,3,5,1,5,5,5,4,6,2,1,1,3,6,4,2,0,3,2,2,4,6,3,5,4,5,4,5,5,5,4,3,4,4,5,3,5,4,6,6,6,100,94,100,0,100,22,85,85,77,72,0,82,19,3.260869565217391,4.714285714285714,4.142857142857143,4.5,6,62.6,73.8,51.333333333333336,4.039337474120083,4,3,4,4,4,5,2,4
247,99,2021-01-11T10:16:32Z,37,37,0,Not Hispanic or Latinx,5,White,,Male,0,Man,5,Trade/technical/vocational training,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,5,Trade/technical/vocational training,,6,Homemaker,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,57.27187574671446,0,0,Not Hispanic or Latinx,5,White,,1,,1,57.27187574671446,0,NA,NA,NA,NA,NA,NA,NA,NA,50,42,100,50,38,100,100,75,50,100,100,100,76,74,75,100,100,100,50,100,,2,79,67.6,58.6,89.8,100,5,5,6,4,6,4,5,4,6,5,2,2,4,6,5,4,1,5,5,4,4,3,5,6,3,6,3,6,4,6,4,6,6,6,6,6,6,6,6,6,6,98,98,99,0,50,29,50,98,74,2,1,50,50,4.3478260869565215,4.857142857142857,5.714285714285714,6,6,69,60.2,17.666666666666668,4.9730848861283645,4,4,3,4,2,6,2,3.8333333333333335
